route_id,deployment,http_method,path,surface,controller_method,source,current_guard,current_target_predicate,canonical_action,target_accepted_principal_lanes,target_resolver,risk_tier,migration_mode,disposition,review_status,notes,required_sections
mvc:post:/api/v1/client-apps/{clientAppId}/agents/{agentId}/workspace-bindings,NAVIGATOR_LAUNCHER,POST,/api/v1/client-apps/{clientAppId}/agents/{agentId}/workspace-bindings,CLIENT_APP_CONTROL,AgentWorkspaceBindingController.bind,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/AgentWorkspaceBindingController.java:31,Spring permitAll + X-Client-App-Control-Key validation + exact scope check,exact tenant+ClientApp from control credential + resource owner/grant checks (requireAccess),agent.workspace-binding.bind,CLIENT_APP/CONTROL (exact tenant+ClientApp); INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant,EXACT_CLIENT_APP_AGENT_WORKSPACE_BINDING_OWNER_GRANT_RESOLVER[clientAppId|agentId],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,runtime credential is never accepted on this control surface,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:put:/api/v1/client-apps/{clientAppId}/agents/{agentId}/workspace-bindings/default,NAVIGATOR_LAUNCHER,PUT,/api/v1/client-apps/{clientAppId}/agents/{agentId}/workspace-bindings/default,CLIENT_APP_CONTROL,AgentWorkspaceBindingController.setDefault,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/AgentWorkspaceBindingController.java:40,Spring permitAll + X-Client-App-Control-Key validation + exact scope check,exact tenant+ClientApp from control credential + resource owner/grant checks (requireAccess),agent.workspace-binding.set-default,CLIENT_APP/CONTROL (exact tenant+ClientApp); INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant,EXACT_CLIENT_APP_AGENT_WORKSPACE_BINDING_OWNER_GRANT_RESOLVER[clientAppId|agentId],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,runtime credential is never accepted on this control surface,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:delete:/api/v1/client-apps/{clientAppId}/agents/{agentId}/workspace-bindings/{directoryId},NAVIGATOR_LAUNCHER,DELETE,/api/v1/client-apps/{clientAppId}/agents/{agentId}/workspace-bindings/{directoryId},CLIENT_APP_CONTROL,AgentWorkspaceBindingController.unbind,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/AgentWorkspaceBindingController.java:49,Spring permitAll + X-Client-App-Control-Key validation + exact scope check,exact tenant+ClientApp from control credential + resource owner/grant checks (requireAccess),agent.workspace-binding.unbind,CLIENT_APP/CONTROL (exact tenant+ClientApp); INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant,EXACT_CLIENT_APP_AGENT_WORKSPACE_BINDING_OWNER_GRANT_RESOLVER[clientAppId|agentId|directoryId],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,runtime credential is never accepted on this control surface,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:get:/api/v1/client-apps/{clientAppId}/directories,NAVIGATOR_LAUNCHER,GET,/api/v1/client-apps/{clientAppId}/directories,CLIENT_APP_CONTROL,ClientAppWorkingDirectoryController.listDirectories,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/openapi/ClientAppWorkingDirectoryController.java:70,Spring permitAll + X-Client-App-Control-Key validation + exact scope check,exact tenant+ClientApp from control credential + resource owner/grant checks (getWorkspaceScope|requireDirectoryManage|resolveWorkerForClientApp|workspaceScope),client-app.directory.list-directories,CLIENT_APP/CONTROL (exact tenant+ClientApp); INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant,EXACT_CLIENT_APP_CLIENT_APP_DIRECTORY_OWNER_GRANT_RESOLVER[clientAppId],R1_SCOPED_READ,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED,runtime credential is never accepted on this control surface,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:post:/api/v1/client-apps/{clientAppId}/directories/init,NAVIGATOR_LAUNCHER,POST,/api/v1/client-apps/{clientAppId}/directories/init,CLIENT_APP_CONTROL,ClientAppWorkingDirectoryController.initDirectory,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/openapi/ClientAppWorkingDirectoryController.java:44,Spring permitAll + X-Client-App-Control-Key validation + exact scope check,exact tenant+ClientApp from control credential + resource owner/grant checks (requireDirectoryManage|resolveWorkerForClientApp|validateInitForm),client-app.directory.init-directory,CLIENT_APP/CONTROL (exact tenant+ClientApp); INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant,EXACT_CLIENT_APP_CLIENT_APP_DIRECTORY_OWNER_GRANT_RESOLVER[clientAppId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,runtime credential is never accepted on this control surface,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:delete:/api/v1/client-apps/{clientAppId}/directories/{directoryId},NAVIGATOR_LAUNCHER,DELETE,/api/v1/client-apps/{clientAppId}/directories/{directoryId},CLIENT_APP_CONTROL,ClientAppWorkingDirectoryController.deleteDirectory,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/openapi/ClientAppWorkingDirectoryController.java:104,Spring permitAll + X-Client-App-Control-Key validation + exact scope check,exact tenant+ClientApp from control credential + resource owner/grant checks (requireDirectoryManage|resolveDirectoryForClientApp),client-app.directory.delete-directory,CLIENT_APP/CONTROL (exact tenant+ClientApp); INSTANCE_ROOT/SECURITY_ACTION; SAAS_PLATFORM/SECURITY_ACTION within exact upstream/tenant grant,EXACT_CLIENT_APP_CLIENT_APP_DIRECTORY_OWNER_GRANT_RESOLVER[clientAppId|directoryId],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,runtime credential is never accepted on this control surface,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:get:/api/v1/client-apps/{clientAppId}/directories/{directoryId},NAVIGATOR_LAUNCHER,GET,/api/v1/client-apps/{clientAppId}/directories/{directoryId},CLIENT_APP_CONTROL,ClientAppWorkingDirectoryController.getDirectory,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/openapi/ClientAppWorkingDirectoryController.java:95,Spring permitAll + X-Client-App-Control-Key validation + exact scope check,exact tenant+ClientApp from control credential + resource owner/grant checks (requireDirectoryManage|resolveDirectoryForClientApp),client-app.directory.get-directory,CLIENT_APP/CONTROL (exact tenant+ClientApp); INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant,EXACT_CLIENT_APP_CLIENT_APP_DIRECTORY_OWNER_GRANT_RESOLVER[clientAppId|directoryId],R1_SCOPED_READ,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED,runtime credential is never accepted on this control surface,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:put:/api/v1/client-apps/{clientAppId}/directories/{directoryId}/env,NAVIGATOR_LAUNCHER,PUT,/api/v1/client-apps/{clientAppId}/directories/{directoryId}/env,CLIENT_APP_CONTROL,ClientAppWorkingDirectoryController.updateDirectoryEnvVars,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/openapi/ClientAppWorkingDirectoryController.java:114,Spring permitAll + X-Client-App-Control-Key validation + exact scope check,exact tenant+ClientApp from control credential + resource owner/grant checks (requireDirectoryManage|resolveDirectoryForClientApp),client-app.directory.update-directory-env-vars,CLIENT_APP/CONTROL (exact tenant+ClientApp); INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant,EXACT_CLIENT_APP_CLIENT_APP_DIRECTORY_OWNER_GRANT_RESOLVER[clientAppId|directoryId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,runtime credential is never accepted on this control surface,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:put:/api/v1/client-apps/{clientAppId}/directories/{directoryId}/files,NAVIGATOR_LAUNCHER,PUT,/api/v1/client-apps/{clientAppId}/directories/{directoryId}/files,CLIENT_APP_CONTROL,ClientAppWorkingDirectoryController.updateDirectoryFiles,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/openapi/ClientAppWorkingDirectoryController.java:135,Spring permitAll + X-Client-App-Control-Key validation + exact scope check,exact tenant+ClientApp from control credential + resource owner/grant checks (requireDirectoryManage|required|resolveDirectoryForClientApp),client-app.directory.update-directory-files,CLIENT_APP/CONTROL (exact tenant+ClientApp); INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant,EXACT_CLIENT_APP_CLIENT_APP_DIRECTORY_OWNER_GRANT_RESOLVER[clientAppId|directoryId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,runtime credential is never accepted on this control surface,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:get:/api/v1/client-apps/{clientAppId}/model-config-grants,NAVIGATOR_LAUNCHER,GET,/api/v1/client-apps/{clientAppId}/model-config-grants,CLIENT_APP_CONTROL,ClientAppModelConfigGrantController.listGrants,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/ClientAppModelConfigGrantController.java:24,Spring permitAll + X-Client-App-Control-Key validation + exact scope check,exact tenant+ClientApp from control credential + resource owner/grant checks (listGrants|requireAccess),client-app.model-config-grant.list-grants,CLIENT_APP/CONTROL (exact tenant+ClientApp); INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant,EXACT_CLIENT_APP_CLIENT_APP_MODEL_CONFIG_GRANT_OWNER_GRANT_RESOLVER[clientAppId],R1_SCOPED_READ,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED,runtime credential is never accepted on this control surface,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:post:/api/v1/client-apps/{clientAppId}/model-config-grants,NAVIGATOR_LAUNCHER,POST,/api/v1/client-apps/{clientAppId}/model-config-grants,CLIENT_APP_CONTROL,ClientAppModelConfigGrantController.grantModelConfig,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/ClientAppModelConfigGrantController.java:31,Spring permitAll + X-Client-App-Control-Key validation + exact scope check,exact tenant+ClientApp from control credential + resource owner/grant checks (requireAccess),client-app.model-config-grant.grant-model-config,CLIENT_APP/CONTROL (exact tenant+ClientApp); INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant,EXACT_CLIENT_APP_CLIENT_APP_MODEL_CONFIG_GRANT_OWNER_GRANT_RESOLVER[clientAppId],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,runtime credential is never accepted on this control surface,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:put:/api/v1/client-apps/{clientAppId}/model-config-grants/{grantId}/default,NAVIGATOR_LAUNCHER,PUT,/api/v1/client-apps/{clientAppId}/model-config-grants/{grantId}/default,CLIENT_APP_CONTROL,ClientAppModelConfigGrantController.setDefault,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/ClientAppModelConfigGrantController.java:50,Spring permitAll + X-Client-App-Control-Key validation + exact scope check,exact tenant+ClientApp from control credential + resource owner/grant checks (requireAccess),client-app.model-config-grant.set-default,CLIENT_APP/CONTROL (exact tenant+ClientApp); INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant,EXACT_CLIENT_APP_CLIENT_APP_MODEL_CONFIG_GRANT_OWNER_GRANT_RESOLVER[clientAppId|grantId],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,runtime credential is never accepted on this control surface,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:put:/api/v1/client-apps/{clientAppId}/model-config-grants/{grantId}/status,NAVIGATOR_LAUNCHER,PUT,/api/v1/client-apps/{clientAppId}/model-config-grants/{grantId}/status,CLIENT_APP_CONTROL,ClientAppModelConfigGrantController.updateStatus,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/ClientAppModelConfigGrantController.java:40,Spring permitAll + X-Client-App-Control-Key validation + exact scope check,exact tenant+ClientApp from control credential + resource owner/grant checks (requireAccess),client-app.model-config-grant.update-status,CLIENT_APP/CONTROL (exact tenant+ClientApp); INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant,EXACT_CLIENT_APP_CLIENT_APP_MODEL_CONFIG_GRANT_OWNER_GRANT_RESOLVER[clientAppId|grantId],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,runtime credential is never accepted on this control surface,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:post:/api/v1/client-apps/{clientAppId}/model-configs,NAVIGATOR_LAUNCHER,POST,/api/v1/client-apps/{clientAppId}/model-configs,CLIENT_APP_CONTROL,ClientAppOwnedModelConfigController.create,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/ClientAppOwnedModelConfigController.java:22,Spring permitAll + X-Client-App-Control-Key validation + exact scope check,exact tenant+ClientApp from control credential + resource owner/grant checks (requireAccess),client-app.model-config.create,CLIENT_APP/CONTROL (exact tenant+ClientApp); INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant,EXACT_CLIENT_APP_CLIENT_APP_MODEL_CONFIG_OWNER_GRANT_RESOLVER[clientAppId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,runtime credential is never accepted on this control surface,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:post:/api/v1/client-apps/{clientAppId}/model-configs/test-connection,NAVIGATOR_LAUNCHER,POST,/api/v1/client-apps/{clientAppId}/model-configs/test-connection,CLIENT_APP_CONTROL,ClientAppOwnedModelConfigController.testConnection,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/ClientAppOwnedModelConfigController.java:30,Spring permitAll + X-Client-App-Control-Key validation + exact scope check,exact tenant+ClientApp from control credential + resource owner/grant checks (requireAccess),client-app.model-config.test-connection,CLIENT_APP/CONTROL (exact tenant+ClientApp); INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant,EXACT_CLIENT_APP_CLIENT_APP_MODEL_CONFIG_OWNER_GRANT_RESOLVER[clientAppId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,runtime credential is never accepted on this control surface,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:put:/api/v1/client-apps/{clientAppId}/model-configs/{modelConfigId},NAVIGATOR_LAUNCHER,PUT,/api/v1/client-apps/{clientAppId}/model-configs/{modelConfigId},CLIENT_APP_CONTROL,ClientAppOwnedModelConfigController.update,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/ClientAppOwnedModelConfigController.java:49,Spring permitAll + X-Client-App-Control-Key validation + exact scope check,exact tenant+ClientApp from control credential + resource owner/grant checks (requireAccess),client-app.model-config.update,CLIENT_APP/CONTROL (exact tenant+ClientApp); INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant,EXACT_CLIENT_APP_CLIENT_APP_MODEL_CONFIG_OWNER_GRANT_RESOLVER[clientAppId|modelConfigId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,runtime credential is never accepted on this control surface,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:put:/api/v1/client-apps/{clientAppId}/model-configs/{modelConfigId}/key,NAVIGATOR_LAUNCHER,PUT,/api/v1/client-apps/{clientAppId}/model-configs/{modelConfigId}/key,CLIENT_APP_CONTROL,ClientAppOwnedModelConfigController.rotateKey,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/ClientAppOwnedModelConfigController.java:58,Spring permitAll + X-Client-App-Control-Key validation + exact scope check,exact tenant+ClientApp from control credential + resource owner/grant checks (requireAccess),client-app.model-config.rotate-key,CLIENT_APP/CONTROL (exact tenant+ClientApp); INSTANCE_ROOT/SECURITY_ACTION; SAAS_PLATFORM/SECURITY_ACTION within exact upstream/tenant grant,EXACT_CLIENT_APP_CLIENT_APP_MODEL_CONFIG_OWNER_GRANT_RESOLVER[clientAppId|modelConfigId],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,runtime credential is never accepted on this control surface,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:post:/api/v1/client-apps/{clientAppId}/model-configs/{modelConfigId}/test-connection,NAVIGATOR_LAUNCHER,POST,/api/v1/client-apps/{clientAppId}/model-configs/{modelConfigId}/test-connection,CLIENT_APP_CONTROL,ClientAppOwnedModelConfigController.testSavedConnection,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/ClientAppOwnedModelConfigController.java:39,Spring permitAll + X-Client-App-Control-Key validation + exact scope check,exact tenant+ClientApp from control credential + resource owner/grant checks (requireAccess),client-app.model-config.test-saved-connection,CLIENT_APP/CONTROL (exact tenant+ClientApp); INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant,EXACT_CLIENT_APP_CLIENT_APP_MODEL_CONFIG_OWNER_GRANT_RESOLVER[clientAppId|modelConfigId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,runtime credential is never accepted on this control surface,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
framework:get:/actuator,NAVIGATOR_LAUNCHER,GET,/actuator,FRAMEWORK_ACTUATOR,Spring Boot Actuator,launcher/src/main/resources/application.yml:62,Spring Security /actuator/** permitAll; management.endpoints.web.discovery.enabled=false,discovery-links disabled by deployment configuration; no application resource ownership predicate,actuator.discovery-links.read,INTERNAL_OBSERVER/DEPLOYMENT_NETWORK,DEPLOYMENT_NETWORK_AND_ENVIRONMENT_PROFILE_RESOLVER,R1_SCOPED_READ,FRAMEWORK_CONFIG_ENFORCE,FRAMEWORK_BOUNDARY,STATIC_REVIEWED,Owner-approved disabled discovery-links ingress; GET /actuator no longer returns discovery links; canonical evaluation remains shadow-only and is not an external/production readiness signal,NONE
framework:get:/actuator/beans,NAVIGATOR_LAUNCHER,GET,/actuator/beans,FRAMEWORK_ACTUATOR,Spring Boot Actuator,launcher/src/main/resources/application.yml:62,Spring Security /actuator/** permitAll; exposure selected by management endpoint configuration,endpoint exposure only; no application resource ownership predicate,runtime-beans.inspect,NAVIGATOR_OPERATOR/INTERNAL_DEPLOYMENT_NETWORK,DEPLOYMENT_NETWORK_AND_ENVIRONMENT_PROFILE_RESOLVER,R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,FRAMEWORK_CONFIG_ENFORCE,FRAMEWORK_BOUNDARY,STATIC_REVIEWED_SENSITIVE,local exposes beans by default; prod does not unless overridden; never public production surface,NONE
